#TYPE System.Collections.DictionaryEntry
"Name","Key","Value"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_70","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_70","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_6_31","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_6_31","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_6_48","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_6_48","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_0_24","https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_0_24","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_69","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_69","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_8_97","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_8_97","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_0_100","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_0_100","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_4_38","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_4_38","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_77","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_77","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_30","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_30","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_7_46","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_7_46","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_1","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_1","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_2_47","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_2_47","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_3_15","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_3_15","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_2_91","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_2_91","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_29","https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_29","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_1_8","https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_1_8","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_5_17","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_5_17","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_8","https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_8","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_9_18","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_9_18","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_8_3","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_8_3","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_110","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_110","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_47xtb_0_15","https://cloudnativebackup.sharepoint.com/sites/grp_scale_47xtb_0_15","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_6_83","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_6_83","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_1_52","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_1_52","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_1_66","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_1_66","6"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_2_46","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_2_46","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_2","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_2","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_0_43","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_0_43","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_76","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_76","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_1_88","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_1_88","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_3_15","https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_3_15","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_48","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_48","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_5_23","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_5_23","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_72","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_4_72","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sC1y9_1_19","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sC1y9_1_19","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_3_70","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_3_70","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_35","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_35","2"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite543","https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite543","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_95","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_95","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_9_13","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_9_13","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_8_83","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_8_83","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_54","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_54","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_7_75","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_7_75","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_30","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_30","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_6_32","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_6_32","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_1_2","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_1_2","3"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite2491","https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite2491","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_0","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_0","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_1_95","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_1_95","5"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_82","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_82","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_12","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_12","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_5_43","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_5_43","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_6_80","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_6_80","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_8_42","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_8_42","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_0_109","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_0_109","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_2_24","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_2_24","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_34","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_34","2"
